X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.0624240000845,42.3563949996414,647731,70199,70199,Park Street,Park Street - Green Line - (E) Heath Street,E,Heath Street,42.356395,-71.062424,RapidTransit,,https://www.mbta.com/stops/place-pktrm,level_-1_green_platform,0,place-pktrm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0624240000845,42.3563949996414,647732,70200,70200,Park Street,Park Street - Green Line - Government Center & North,,Government Center & North,42.356395,-71.062424,RapidTransit,,https://www.mbta.com/stops/place-pktrm,level_-1_green_platform,0,place-pktrm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0624240000845,42.3563949996414,647733,71199,,Park Street,Park Street - Green Line - Drop-off Only,,Drop-off Only,42.356395,-71.062424,RapidTransit,,https://www.mbta.com/stops/place-pktrm,level_-1_green_platform,0,place-pktrm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0622390001298,42.3561720002216,647734,door-pktrm-elevatoreb,,Park Street - Tremont St to Lobby (Elevator 804),Park Street - Tremont St to Lobby (Elevator 804),,,42.356172,-71.062239,,,,level_in_street,2,place-pktrm,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.062674999863,42.3563310002099,647735,door-pktrm-elevatorwb,,"Park Street - Elevator, Tremont St","Park Street - Elevator, Tremont St",,,42.356331,-71.062675,,,,level_in_street,2,place-pktrm,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0619040005973,42.3565039996773,647736,door-pktrm-exitalewife,,Park Street - Escalator to Tremont St (North),Park Street - Escalator to Tremont St (North),,,42.356504,-71.061904,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0624270001557,42.3559760003029,647737,door-pktrm-exitashbrain,,Park Street - Escalator to Tremont St (South),Park Street - Escalator to Tremont St (South),,,42.355976,-71.062427,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0623210002205,42.356370000034,647738,door-pktrm-tremonte,,"Park Street - Tremont St, Boston Common","Park Street - Tremont St, Boston Common",,,42.35637,-71.062321,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0625309998948,42.3564900002917,647739,door-pktrm-tremontw,,"Park Street - Boston Common, Tremont St","Park Street - Boston Common, Tremont St",,,42.35649,-71.062531,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0623339998778,42.3560690002882,647740,door-pktrm-tremstair,,Park Street - Tremont St,Park Street - Tremont St,,,42.356069,-71.062334,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0634019996807,42.3554560003524,647741,door-pktrm-west,,Park Street - Boston Common,Park Street - Boston Common,,,42.355456,-71.063402,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0620080005802,42.3563970000984,647742,door-pktrm-winter,,"Park Street - Tremont St, Winter St","Park Street - Tremont St, Winter St",,,42.356397,-71.062008,,,,level_in_street,2,place-pktrm,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1191490004468,42.388400000415,647744,70065,70065,Porter,Porter - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.3884,-71.119149,RapidTransit,,https://www.mbta.com/stops/place-portr,level_-3_southbound_platform,0,place-portr,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1191490004468,42.388400000415,647745,70066,70066,Porter,Porter - Red Line - Alewife,,Alewife,42.3884,-71.119149,RapidTransit,,https://www.mbta.com/stops/place-portr,level_-4_alewife_platform,0,place-portr,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.11975199959,42.3886039999122,647749,door-portr-cracross,,"Porter - Massachusetts Ave (West), Buses","Porter - Massachusetts Ave (West), Buses",,,42.388604,-71.119752,,,,level_in_street,2,place-portr,2,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1190990005159,42.3882540000914,647750,door-portr-crtransfer,,"Porter - Massachusetts Ave (East), Buses","Porter - Massachusetts Ave (East), Buses",,,42.388254,-71.119099,,,,level_in_street,2,place-portr,2,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1188660003768,42.3882880001058,647751,door-portr-elevator982,,"Porter - Somerville Ave, Massachusetts Ave (Elevator)","Porter - Somerville Ave, Massachusetts Ave (Elevator)",,,42.388288,-71.118866,,,,level_in_street,2,place-portr,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1189920005373,42.3883889995648,647752,door-portr-elevator985,,Porter - Somerville Ave (Elevator),Porter - Somerville Ave (Elevator),,,42.388389,-71.118992,,,,level_in_street,2,place-portr,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.11921200022,42.388474999816,647753,door-portr-escal,,"Porter - Somerville Ave, Massachusetts Ave","Porter - Somerville Ave, Massachusetts Ave",,,42.388475,-71.119212,,,,level_in_street,2,place-portr,2,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0816960000406,42.3455700002009,647755,70239,70239,Prudential,Prudential - Green Line - (E) Heath Street,,Heath Street,42.34557,-71.081696,RapidTransit,,https://www.mbta.com/stops/place-prmnl,level_-2_platform,0,place-prmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0816960000406,42.3455700002009,647756,70240,70240,Prudential,Prudential - Green Line - Park Street & North,,Park Street & North,42.34557,-71.081696,RapidTransit,,https://www.mbta.com/stops/place-prmnl,level_-2_platform,0,place-prmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0816089995194,42.3457909997701,647757,door-prmnl-huntington,,Prudential - Huntington Ave,Prudential - Huntington Ave,,,42.345791,-71.081609,,,,level_in_street,2,place-prmnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0812230002916,42.3456320002428,647758,door-prmnl-prudential,,Prudential - Prudential Center,Prudential - Prudential Center,,,42.345632,-71.081223,,,,level_0_building,2,place-prmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0071530001561,42.2333910003985,647760,70103,70103,Quincy Adams,Quincy Adams - Red Line - Braintree,,Braintree,42.233391,-71.007153,RapidTransit,,https://www.mbta.com/stops/place-qamnl,level_1_platform,0,place-qamnl,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0071530001561,42.2333910003985,647761,70104,70104,Quincy Adams,Quincy Adams - Red Line - Alewife,,Alewife,42.233391,-71.007153,RapidTransit,,https://www.mbta.com/stops/place-qamnl,level_1_platform,0,place-qamnl,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0073629994117,42.2333170000916,647762,door-qamnl-burgin,,Quincy Adams - Burgin Parkway,Quincy Adams - Burgin Parkway,,,42.233317,-71.007363,,,,level_ground,2,place-qamnl,1,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0061369996947,42.2334360002747,647763,door-qamnl-indep,,Quincy Adams - Independence Avenue,Quincy Adams - Independence Avenue,,,42.233436,-71.006137,,,,level_independence_ave,2,place-qamnl,1,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0074250004164,42.2327050003685,647764,door-qamnl-pickup,,Quincy Adams - Pick-up/Drop-off,Quincy Adams - Pick-up/Drop-off,,,42.232705,-71.007425,,,,level_ground,2,place-qamnl,1,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0054089995668,42.2518089999723,647771,70101,70101,Quincy Center,Quincy Center - Red Line - Braintree,2,Braintree,42.251809,-71.005409,RapidTransit,,https://www.mbta.com/stops/place-qnctr,level_-1_red_platform,0,place-qnctr,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0054089995668,42.2518089999723,647772,70102,70102,Quincy Center,Quincy Center - Red Line - Alewife,1,Alewife,42.251809,-71.005409,RapidTransit,,https://www.mbta.com/stops/place-qnctr,level_-1_red_platform,0,place-qnctr,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0055080002047,42.2514029995803,647774,door-qnctr-burgin,,Quincy Center - Burgin Parkway (Stairs),Quincy Center - Burgin Parkway (Stairs),,,42.251403,-71.005508,,,,level_1_in_street,2,place-qnctr,2,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0051390000194,42.2508700003198,647775,door-qnctr-burginramp,,Quincy Center - Burgin Parkway (Ramp),Quincy Center - Burgin Parkway (Ramp),,,42.25087,-71.005139,,,,level_1_in_street,2,place-qnctr,1,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0050030003652,42.251585999935,647776,door-qnctr-busway,,Quincy Center - Hancock St,Quincy Center - Hancock St,,,42.251586,-71.005003,,,,level_ground,2,place-qnctr,1,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9925860002138,42.4077600001348,647778,70057,70057,Revere Beach,Revere Beach - Blue Line - Bowdoin,1,Bowdoin,42.40776,-70.992586,RapidTransit,,https://www.mbta.com/stops/place-rbmnl,level_-1_platform,0,place-rbmnl,1,Revere,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9924969998547,42.4078739996742,647779,70058,70058,Revere Beach,Revere Beach - Blue Line - Wonderland,2,Wonderland,42.407874,-70.992497,RapidTransit,,https://www.mbta.com/stops/place-rbmnl,level_-1_platform,0,place-rbmnl,1,Revere,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9925500001816,42.4084549995899,647780,door-rbmnl-beach,,Revere Beach - Beach St,Revere Beach - Beach St,,,42.408455,-70.99255,,,,level_in_street,2,place-rbmnl,2,Revere,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9926330003523,42.4078199997194,647781,door-rbmnl-main,,"Revere Beach - Ocean Ave, Shirley Ave","Revere Beach - Ocean Ave, Shirley Ave",,,42.40782,-70.992633,,,,level_in_street,2,place-rbmnl,1,Revere,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9921099996875,42.4078999997571,647782,door-rbmnl-ocean,,Revere Beach - 300 Ocean Ave,Revere Beach - 300 Ocean Ave,,,42.4079,-70.99211,,,,level_-0.5_building,2,place-rbmnl,2,Revere,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9923629994526,42.4073309999457,647783,door-rbmnl-shirley,,Revere Beach - Shirley Ave,Revere Beach - Shirley Ave,,,42.407331,-70.992363,,,,level_in_street,2,place-rbmnl,2,Revere,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0961209999146,42.330670999558,647785,70008,70008,Roxbury Crossing,Roxbury Crossing - Orange Line - Forest Hills,,Forest Hills,42.330671,-71.096121,RapidTransit,,https://www.mbta.com/stops/place-rcmnl,level_-1_platform,0,place-rcmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.096039999519,42.330639999605,647786,70009,70009,Roxbury Crossing,Roxbury Crossing - Orange Line - Oak Grove,,Oak Grove,42.33064,-71.09604,RapidTransit,,https://www.mbta.com/stops/place-rcmnl,level_-1_platform,0,place-rcmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0954800003893,42.3314149996211,647787,door-rcmnl-tremont,,Roxbury Crossing - Tremont St,Roxbury Crossing - Tremont St,,,42.331415,-71.09548,,,,level_in_street,2,place-rcmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2522559994113,42.3373169998107,647790,70160,70160,Riverside,Riverside - Green Line - Park Street & North,,Park Street & North,42.337317,-71.252256,RapidTransit,,https://www.mbta.com/stops/place-river,level_1_platform,0,place-river,1,Newton,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2522360002856,42.3373480003996,647791,70161,70161,Riverside,Riverside - Green Line - Park Street & North,,Park Street & North,42.337348,-71.252236,RapidTransit,,https://www.mbta.com/stops/place-river,level_1_platform,0,place-river,1,Newton,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2525230004777,42.3372580001848,647792,door-river-estairs,,"Riverside - Grove Street, Parking","Riverside - Grove Street, Parking",,,42.337258,-71.252523,,,,level_ground,2,place-river,2,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2529480005245,42.3372700003701,647793,door-river-ramp,,"Riverside - Buses, Parking (Ramp)","Riverside - Buses, Parking (Ramp)",,,42.33727,-71.252948,,,,level_ground,2,place-river,1,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2528579995962,42.3373279996664,647794,door-river-wstairs,,"Riverside - Buses, Parking (Stairs)","Riverside - Buses, Parking (Stairs)",,,42.337328,-71.252858,,,,level_ground,2,place-river,2,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.147879000118,42.335180999693,647797,70174,70174,Reservoir,Reservoir - Green Line - Park Street & North,,Park Street & North,42.335181,-71.147879,RapidTransit,,https://www.mbta.com/stops/place-rsmnl,level_-1_platform,0,place-rsmnl,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1486010000442,42.335162999997,647798,70175,70175,Reservoir,Reservoir - Green Line - (D) Riverside,,Riverside,42.335163,-71.148601,RapidTransit,,https://www.mbta.com/stops/place-rsmnl,level_-1_platform,0,place-rsmnl,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.148606999568,42.334974999763,647799,door-rsmnl-eramp,,"Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)","Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)",,,42.334975,-71.148607,,,,level_ground,2,place-rsmnl,1,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1487000004267,42.3350510002622,647800,door-rsmnl-estairs,,"Reservoir - Chestnut Hill Ave, Buses (Park St & North)","Reservoir - Chestnut Hill Ave, Buses (Park St & North)",,,42.335051,-71.1487,,,,level_ground,2,place-rsmnl,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1498099994152,42.3352710003802,647801,door-rsmnl-wramp,,Reservoir - Cleveland Circle (Ramp),Reservoir - Cleveland Circle (Ramp),,,42.335271,-71.14981,,,,level_in_street,2,place-rsmnl,1,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1487750000628,42.3351570001037,647802,door-rsmnl-wstairs,,"Reservoir - Chestnut Hill Ave, Buses (Riverside)","Reservoir - Chestnut Hill Ave, Buses (Riverside)",,,42.335157,-71.148775,,,,level_ground,2,place-rsmnl,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0896840004243,42.3364900004363,647807,70010,70010,Ruggles,Ruggles - Orange Line - Forest Hills,,Forest Hills,42.33649,-71.089684,RapidTransit,,https://www.mbta.com/stops/place-rugg,level_0_orange_platform,0,place-rugg,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0896350003166,42.336451000386,647808,70011,70011,Ruggles,Ruggles - Orange Line - Oak Grove,,Oak Grove,42.336451,-71.089635,RapidTransit,,https://www.mbta.com/stops/place-rugg,level_0_orange_platform,0,place-rugg,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.089194000346,42.3364729995975,647813,door-rugg-buses,,"Ruggles - Columbus Ave, Buses","Ruggles - Columbus Ave, Buses",,,42.336473,-71.089194,,,,level_ground,2,place-rugg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0889059997713,42.3358730002962,647814,door-rugg-columbus,,"Ruggles - Columbus Ave, Tremont St","Ruggles - Columbus Ave, Tremont St",,,42.335873,-71.088906,,,,level_in_street,2,place-rugg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0894210002752,42.337010000086,647815,door-rugg-forsyth,,"Ruggles - Northeastern, Forsyth St","Ruggles - Northeastern, Forsyth St",,,42.33701,-71.089421,,,,level_in_street,2,place-rugg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0903579997633,42.3358909998068,647816,door-rugg-ruggles,,Ruggles - Ruggles St,Ruggles - Ruggles St,,,42.335891,-71.090358,,,,level_1_in_street,2,place-rugg,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0870780004766,42.3381869998251,647817,door-rugg-track2,,Ruggles - Columbus Ave (Commuter Rail - Track 2),Ruggles - Columbus Ave (Commuter Rail - Track 2),,,42.338187,-71.087078,,,,level_in_street,2,place-rugg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0895009996959,42.336820999967,647818,door-rugg-upper,,Ruggles - Upper Busway,Ruggles - Upper Busway,,,42.336821,-71.089501,,,,level_1_ground,2,place-rugg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.111925000317,42.3313910000305,647820,70255,70255,Riverway,Riverway - Green Line - (E) Heath Street,,Heath Street,42.331391,-71.111925,RapidTransit,,https://www.mbta.com/stops/place-rvrwy,level_in_street,0,place-rvrwy,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1119610000186,42.3318710004107,647821,70256,70256,Riverway,Riverway - Green Line - Park Street & North,,Park Street & North,42.331871,-71.111961,RapidTransit,,https://www.mbta.com/stops/place-rvrwy,level_in_street,0,place-rvrwy,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.104248000045,42.3170619996724,647823,70004,70004,Stony Brook,Stony Brook - Orange Line - Forest Hills,,Forest Hills,42.317062,-71.104248,RapidTransit,,https://www.mbta.com/stops/place-sbmnl,level_-1_platform,0,place-sbmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.104248000045,42.3170619996724,647824,70005,70005,Stony Brook,Stony Brook - Orange Line - Oak Grove,,Oak Grove,42.317062,-71.104248,RapidTransit,,https://www.mbta.com/stops/place-sbmnl,level_-1_platform,0,place-sbmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1042160002906,42.3170999999307,647825,door-sbmnl-main,,Stony Brook - Amory St,Stony Brook - Amory St,,,42.3171,-71.104216,,,,level_in_street,2,place-sbmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9973230000463,42.3904220003587,647827,70053,70053,Suffolk Downs,Suffolk Downs - Blue Line - Bowdoin,1,Bowdoin,42.390422,-70.997323,RapidTransit,,https://www.mbta.com/stops/place-sdmnl,level_0_platform,0,place-sdmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9970300004648,42.3906100000846,647828,70054,70054,Suffolk Downs,Suffolk Downs - Blue Line - Wonderland,2,Wonderland,42.39061,-70.99703,RapidTransit,,https://www.mbta.com/stops/place-sdmnl,level_0_platform,0,place-sdmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9969640005393,42.3903670002741,647829,door-sdmnl-benning,,Suffolk Downs - Bennington St,Suffolk Downs - Bennington St,,,42.390367,-70.996964,,,,level_in_street,2,place-sdmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9973880002092,42.3906399999975,647830,door-sdmnl-walley,,Suffolk Downs - Walley St,Suffolk Downs - Walley St,,,42.39064,-70.997388,,,,level_in_street,2,place-sdmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0536779996832,42.3106030004461,647832,70087,70087,Savin Hill,Savin Hill - Red Line - Ashmont,,Ashmont,42.310603,-71.053678,RapidTransit,,https://www.mbta.com/stops/place-shmnl,level_0_platform,0,place-shmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0536119996272,42.310590999676,647833,70088,70088,Savin Hill,Savin Hill - Red Line - Alewife,,Alewife,42.310591,-71.053612,RapidTransit,,https://www.mbta.com/stops/place-shmnl,level_0_platform,0,place-shmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0533019996677,42.3112990003597,647834,door-shmnl-savin,,Savin Hill - Savin Hill Ave,Savin Hill - Savin Hill Ave,,,42.311299,-71.053302,,,,level_1_in_street,2,place-shmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0537009994283,42.3108560003386,647835,door-shmnl-sydney,,Savin Hill - South Sydney St,Savin Hill - South Sydney St,,,42.310856,-71.053701,,,,level_ground,2,place-shmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.107696999908,42.3458839997537,647837,70211,70211,Saint Mary's Street,Saint Mary's Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.345884,-71.107697,RapidTransit,,https://www.mbta.com/stops/place-smary,level_median,0,place-smary,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1071659999194,42.3460069995595,647838,70212,70212,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,,Park Street & North,42.346007,-71.107166,RapidTransit,,https://www.mbta.com/stops/place-smary,level_median,0,place-smary,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.065738000565,42.2931260001261,647840,70091,70091,Shawmut,Shawmut - Red Line - Ashmont,,Ashmont,42.293126,-71.065738,RapidTransit,,https://www.mbta.com/stops/place-smmnl,level_-1_platform,0,place-smmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.065738000565,42.2931260001261,647841,70092,70092,Shawmut,Shawmut - Red Line - Alewife,,Alewife,42.293126,-71.065738,RapidTransit,,https://www.mbta.com/stops/place-smmnl,level_-1_platform,0,place-smmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0657839999179,42.2930669997805,647842,door-smmnl-clemen,,"Shawmut - Clementine Park, Centre St","Shawmut - Clementine Park, Centre St",,,42.293067,-71.065784,,,,level_ground,2,place-smmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
